,Unnamed: 0,Year,Cause Name,State,Deaths,Age-adjusted Death Rate,State Population,Death Proportion
3970,651,2010,All causes,North Carolina,78773,804.9,9574293.0,8.2276
3971,633,2010,All causes,New York,146432,665.5,19400080.0,7.547999999999999
3972,615,2010,All causes,New Mexico,15931,749.0,2064588.0,7.7163
3973,597,2010,All causes,New Jersey,69495,691.1,8799624.0,7.8975
3974,579,2010,All causes,New Hampshire,10201,690.4,1316777.0,7.7469
3975,561,2010,All causes,Nevada,19623,795.4,2702464.0,7.2612
3976,543,2010,All causes,Nebraska,15171,717.8,1829536.0,8.2923
3977,525,2010,All causes,Montana,8827,754.7,990722.0,8.9097
3978,507,2010,All causes,Missouri,55281,819.5,5995976.0,9.2197
3979,489,2010,All causes,Mississippi,28965,962.0,2970536.0,9.7508
3980,471,2010,All causes,Minnesota,38972,661.5,5310843.0,7.3382
3981,453,2010,All causes,Michigan,88021,786.2,9877535.0,8.9112
3982,435,2010,All causes,Massachusetts,52583,675.0,6566431.0,8.0079
3983,417,2010,All causes,Maryland,43325,728.6,5788642.0,7.4845
3984,399,2010,All causes,Maine,12750,749.6,1327632.0,9.6036
3985,381,2010,All causes,Louisiana,40667,903.8,4544532.0,8.9486
3986,363,2010,All causes,Kentucky,41983,915.0,4348200.0,9.6553
3987,345,2010,All causes,Kansas,24502,762.2,2858213.0,8.5725
3988,327,2010,All causes,Iowa,27745,721.7,3050767.0,9.0944
3989,309,2010,All causes,Indiana,56743,820.6,6490436.0,8.7426
3990,291,2010,All causes,Illinois,99931,736.9,12840762.0,7.7823
3991,273,2010,All causes,Idaho,11429,731.6,1570773.0,7.276
3992,255,2010,All causes,Hawaii,9617,589.6,1363963.0,7.0508
3993,237,2010,All causes,Georgia,71263,845.4,9711810.0,7.3378
3994,219,2010,All causes,Florida,173791,701.1,18845785.0,9.2217
3995,201,2010,All causes,District of Columbia,4672,792.4,605085.0,7.7212
3996,183,2010,All causes,Delaware,7706,769.9,899595.0,8.5661
3997,165,2010,All causes,Connecticut,28692,652.9,3579125.0,8.0165
3998,147,2010,All causes,Colorado,31465,682.7,5048281.0,6.2328
3999,129,2010,All causes,California,234012,646.7,37320903.0,6.2703
4000,111,2010,All causes,Arkansas,28916,892.7,2921978.0,9.896
4001,93,2010,All causes,Arizona,46762,693.1,6407774.0,7.2977
4002,76,2010,All causes,Alaska,3728,771.5,713906.0,5.222
4003,58,2010,All causes,Alabama,48038,939.7,4785448.0,10.0383
4004,10285,2009,Unintentional injuries,Wyoming,299,53.7,580159.0,0.5154
4005,10268,2009,Unintentional injuries,Wisconsin,2449,40.0,5705748.0,0.4292
4006,10251,2009,Unintentional injuries,West Virginia,942,48.2,1838698.0,0.5123
4007,10234,2009,Unintentional injuries,Washington,2696,39.4,6393251.0,0.4217
4008,10217,2009,Unintentional injuries,Virginia,2622,33.3,7799620.0,0.3362
4009,10200,2009,Unintentional injuries,Vermont,308,43.5,630491.0,0.4885
4010,10183,2009,Unintentional injuries,Utah,899,38.2,2716768.0,0.3309
4011,10166,2009,Unintentional injuries,United States,118021,37.5,306379920.0,0.3852
4012,10148,2009,Unintentional injuries,Texas,9349,40.2,25201258.0,0.371
4013,10131,2009,Unintentional injuries,Tennessee,3231,50.6,6396366.0,0.5051
4014,10114,2009,Unintentional injuries,South Dakota,349,40.7,770586.0,0.4529
4015,10097,2009,Unintentional injuries,South Carolina,2229,48.0,4550280.0,0.4899
4016,10080,2009,Unintentional injuries,Rhode Island,428,36.1,1049849.0,0.4077
4017,10063,2009,Unintentional injuries,Pennsylvania,5477,39.4,12706269.0,0.431
4018,10046,2009,Unintentional injuries,Oregon,1598,39.3,3755593.0,0.4255
4019,10029,2009,Unintentional injuries,Oklahoma,2284,61.2,3633766.0,0.6285
4020,10012,2009,Unintentional injuries,Ohio,4012,33.1,11649876.0,0.3444
4021,9995,2009,Unintentional injuries,North Dakota,324,44.1,647993.0,0.5
4022,9978,2009,Unintentional injuries,North Carolina,4136,43.6,9317465.0,0.4439
4023,9961,2009,Unintentional injuries,New York,4891,23.9,19272638.0,0.2538
4024,9944,2009,Unintentional injuries,New Mexico,1281,63.8,2043960.0,0.6267
4025,9927,2009,Unintentional injuries,New Jersey,1875,20.1,8660615.0,0.2165
4026,9910,2009,Unintentional injuries,New Hampshire,482,34.8,1241037.0,0.3884
4027,9893,2009,Unintentional injuries,Nevada,1025,39.0,2616016.0,0.3918
4028,9876,2009,Unintentional injuries,Nebraska,683,35.6,2395318.0,0.2851
4029,9859,2009,Unintentional injuries,Montana,619,60.3,989390.0,0.6256
4030,9842,2009,Unintentional injuries,Missouri,2939,47.5,5952084.0,0.4938
4031,9825,2009,Unintentional injuries,Mississippi,1658,56.4,2912253.0,0.5693
4032,9808,2009,Unintentional injuries,Minnesota,2037,36.2,5258203.0,0.3874
4033,9791,2009,Unintentional injuries,Michigan,3682,35.8,10003076.0,0.3681
4034,9774,2009,Unintentional injuries,Massachusetts,2076,29.3,6584570.0,0.3153
4035,9757,2009,Unintentional injuries,Maryland,1415,24.3,5812162.0,0.2435
4036,9740,2009,Unintentional injuries,Maine,602,40.9,1328336.0,0.4532
4037,9723,2009,Unintentional injuries,Louisiana,2142,48.0,4178419.0,0.5126
4038,9706,2009,Unintentional injuries,Kentucky,2394,55.1,4435682.0,0.5397
4039,9689,2009,Unintentional injuries,Kansas,1273,42.9,2828777.0,0.45
4040,9672,2009,Unintentional injuries,Iowa,1255,37.0,3051175.0,0.4113
4041,9655,2009,Unintentional injuries,Indiana,2577,39.3,6403163.0,0.4025
4042,9638,2009,Unintentional injuries,Illinois,3961,30.4,12829871.0,0.3087
4043,9621,2009,Unintentional injuries,Idaho,670,44.0,1493619.0,0.4486
4044,9604,2009,Unintentional injuries,Hawaii,436,30.2,1312343.0,0.3322
4045,9587,2009,Unintentional injuries,Georgia,3812,42.1,9418998.0,0.4047
4046,9570,2009,Unintentional injuries,Florida,8746,43.4,18921507.0,0.4622
4047,9553,2009,Unintentional injuries,District of Columbia,145,24.6,618194.0,0.2346
4048,9536,2009,Unintentional injuries,Delaware,333,36.8,854192.0,0.3898
4049,9519,2009,Unintentional injuries,Connecticut,1293,33.0,3506874.0,0.3687
4050,9502,2009,Unintentional injuries,Colorado,2144,44.5,4848344.0,0.4422
4051,9485,2009,Unintentional injuries,California,10860,29.4,37116196.0,0.2926
4052,9468,2009,Unintentional injuries,Arkansas,1473,50.2,2906771.0,0.5067
4053,9451,2009,Unintentional injuries,Arizona,2919,45.5,6239763.0,0.4678
4054,9434,2009,Unintentional injuries,Alaska,340,53.3,694816.0,0.4893
4055,9417,2009,Unintentional injuries,Alabama,2351,49.0,4724257.0,0.4976
4056,9400,2009,Suicide,Wyoming,111,20.4,580159.0,0.1913
4057,9382,2009,Suicide,Wisconsin,724,12.5,5705748.0,0.1269
4058,9364,2009,Suicide,West Virginia,253,13.1,1838698.0,0.1376
4059,9346,2009,Suicide,Washington,921,13.3,6393251.0,0.1441
4060,9328,2009,Suicide,Virginia,963,11.7,7799620.0,0.1235
4061,9310,2009,Suicide,Vermont,87,13.0,630491.0,0.138
4062,9292,2009,Suicide,Utah,449,17.9,2716768.0,0.1653
4063,9274,2009,Suicide,United States,36909,11.8,306379920.0,0.1205
4064,9256,2009,Suicide,Texas,2809,11.6,25201258.0,0.1115
4065,9238,2009,Suicide,Tennessee,947,14.6,6396366.0,0.1481
4066,9220,2009,Suicide,South Dakota,129,16.3,770586.0,0.1674
4067,9202,2009,Suicide,South Carolina,619,13.0,4550280.0,0.136
4068,9184,2009,Suicide,Rhode Island,118,10.8,1049849.0,0.1124
4069,9166,2009,Suicide,Pennsylvania,1631,12.2,12706269.0,0.1284
4070,9148,2009,Suicide,Oregon,644,16.2,3755593.0,0.1715
4071,9130,2009,Suicide,Oklahoma,567,15.3,3633766.0,0.156
4072,9112,2009,Suicide,Ohio,1176,10.0,11649876.0,0.1009
4073,9094,2009,Suicide,North Dakota,90,13.9,647993.0,0.1389
4074,9076,2009,Suicide,North Carolina,1174,12.2,9317465.0,0.126
4075,9058,2009,Suicide,New York,1417,7.0,19272638.0,0.0735
4076,9040,2009,Suicide,New Mexico,376,18.2,2043960.0,0.184
4077,9022,2009,Suicide,New Jersey,557,6.2,8660615.0,0.0643
4078,9004,2009,Suicide,New Hampshire,166,11.9,1241037.0,0.1338
4079,8986,2009,Suicide,Nevada,505,18.7,2616016.0,0.193
4080,8968,2009,Suicide,Nebraska,170,9.3,2395318.0,0.071
4081,8950,2009,Suicide,Montana,219,21.2,989390.0,0.2213
4082,8932,2009,Suicide,Missouri,860,14.3,5952084.0,0.1445
4083,8914,2009,Suicide,Mississippi,381,13.1,2912253.0,0.1308
4084,8896,2009,Suicide,Minnesota,584,10.8,5258203.0,0.1111
4085,8878,2009,Suicide,Michigan,1169,11.5,10003076.0,0.1169
4086,8860,2009,Suicide,Massachusetts,530,7.8,6584570.0,0.0805
4087,8842,2009,Suicide,Maryland,551,9.3,5812162.0,0.0948
4088,8824,2009,Suicide,Maine,197,14.0,1328336.0,0.1483
4089,8806,2009,Suicide,Louisiana,490,10.9,4178419.0,0.1173
4090,8788,2009,Suicide,Kentucky,592,13.5,4435682.0,0.1335
4091,8770,2009,Suicide,Kansas,382,13.6,2828777.0,0.135
4092,8752,2009,Suicide,Iowa,361,11.9,3051175.0,0.1183
4093,8734,2009,Suicide,Indiana,828,12.8,6403163.0,0.1293
4094,8716,2009,Suicide,Illinois,1177,9.1,12829871.0,0.0917
4095,8698,2009,Suicide,Idaho,304,20.3,1493619.0,0.2035
4096,8680,2009,Suicide,Hawaii,175,12.5,1312343.0,0.1333
4097,8662,2009,Suicide,Georgia,1134,11.9,9418998.0,0.1204
4098,8644,2009,Suicide,Florida,2858,14.4,18921507.0,0.151
4099,8626,2009,Suicide,District of Columbia,29,4.4,618194.0,0.0469
4100,8608,2009,Suicide,Delaware,107,11.7,854192.0,0.1253
4101,8590,2009,Suicide,Connecticut,316,8.5,3506874.0,0.0901
4102,8572,2009,Suicide,Colorado,941,18.7,4848344.0,0.1941
4103,8554,2009,Suicide,California,3823,10.2,37116196.0,0.10300000000000001
4104,8536,2009,Suicide,Arkansas,422,14.5,2906771.0,0.1452
4105,8518,2009,Suicide,Arizona,1060,16.7,6239763.0,0.1699
4106,8500,2009,Suicide,Alaska,143,20.0,694816.0,0.2058
4107,8482,2009,Suicide,Alabama,673,13.7,4724257.0,0.1425
4108,8464,2009,Stroke,Wyoming,233,42.6,580159.0,0.4016
4109,8446,2009,Stroke,Wisconsin,2501,37.7,5705748.0,0.4383
4110,8428,2009,Stroke,West Virginia,1073,46.7,1838698.0,0.5836
4111,8410,2009,Stroke,Washington,2591,38.6,6393251.0,0.4053
4112,8392,2009,Stroke,Virginia,3244,42.5,7799620.0,0.4159
4113,8374,2009,Stroke,Vermont,221,29.7,630491.0,0.3505
4114,8356,2009,Stroke,Utah,738,37.6,2716768.0,0.2716
4115,8338,2009,Stroke,United States,128842,39.6,306379920.0,0.4205
4116,8320,2009,Stroke,Texas,9137,45.2,25201258.0,0.3626
4117,8302,2009,Stroke,Tennessee,3156,48.7,6396366.0,0.4934
4118,8284,2009,Stroke,South Dakota,418,40.2,770586.0,0.5424
4119,8266,2009,Stroke,South Carolina,2400,51.3,4550280.0,0.5274
4120,8248,2009,Stroke,Rhode Island,429,31.4,1049849.0,0.4086
4121,8230,2009,Stroke,Pennsylvania,6842,40.7,12706269.0,0.5385
4122,8212,2009,Stroke,Oregon,1912,43.5,3755593.0,0.5091
4123,8194,2009,Stroke,Oklahoma,1961,50.1,3633766.0,0.5397
4124,8176,2009,Stroke,Ohio,5576,41.8,11649876.0,0.4786
4125,8158,2009,Stroke,North Dakota,337,38.2,647993.0,0.5201
4126,8140,2009,Stroke,North Carolina,4442,47.2,9317465.0,0.4767
4127,8122,2009,Stroke,New York,5950,27.0,19272638.0,0.3087
4128,8104,2009,Stroke,New Mexico,726,35.2,2043960.0,0.3552
4129,8086,2009,Stroke,New Jersey,3265,32.6,8660615.0,0.377
4130,8068,2009,Stroke,New Hampshire,499,34.1,1241037.0,0.4021
4131,8050,2009,Stroke,Nevada,859,36.9,2616016.0,0.3284
4132,8032,2009,Stroke,Nebraska,857,40.1,2395318.0,0.3578
4133,8014,2009,Stroke,Montana,462,39.5,989390.0,0.467
4134,7996,2009,Stroke,Missouri,3017,44.9,5952084.0,0.5069
4135,7978,2009,Stroke,Mississippi,1436,48.8,2912253.0,0.4931
4136,7960,2009,Stroke,Minnesota,2033,34.4,5258203.0,0.3866
4137,7942,2009,Stroke,Michigan,4435,39.8,10003076.0,0.4434
4138,7924,2009,Stroke,Massachusetts,2579,32.5,6584570.0,0.3917
4139,7906,2009,Stroke,Maryland,2288,39.4,5812162.0,0.3937
4140,7888,2009,Stroke,Maine,647,38.0,1328336.0,0.4871
4141,7870,2009,Stroke,Louisiana,2061,47.4,4178419.0,0.4932
4142,7852,2009,Stroke,Kentucky,2064,46.4,4435682.0,0.4653
4143,7834,2009,Stroke,Kansas,1416,43.2,2828777.0,0.5006
4144,7816,2009,Stroke,Iowa,1635,41.2,3051175.0,0.5359
4145,7798,2009,Stroke,Indiana,3004,44.0,6403163.0,0.4691
4146,7780,2009,Stroke,Illinois,5258,39.0,12829871.0,0.4098
4147,7762,2009,Stroke,Idaho,627,41.6,1493619.0,0.4198
4148,7744,2009,Stroke,Hawaii,671,41.0,1312343.0,0.5113
4149,7726,2009,Stroke,Georgia,3732,46.9,9418998.0,0.3962
4150,7708,2009,Stroke,Florida,8395,33.2,18921507.0,0.4437
4151,7690,2009,Stroke,District of Columbia,199,34.6,618194.0,0.3219
4152,7672,2009,Stroke,Delaware,415,42.5,854192.0,0.4858
4153,7654,2009,Stroke,Connecticut,1460,32.4,3506874.0,0.4163
4154,7636,2009,Stroke,Colorado,1532,35.2,4848344.0,0.316
4155,7618,2009,Stroke,California,13506,38.5,37116196.0,0.3639
4156,7600,2009,Stroke,Arkansas,1694,52.9,2906771.0,0.5828
4157,7582,2009,Stroke,Arizona,2072,31.7,6239763.0,0.3321
4158,7564,2009,Stroke,Alaska,162,41.8,694816.0,0.2332
4159,7547,2009,Stroke,Alabama,2675,53.6,4724257.0,0.5662
4160,7529,2009,Kidney disease,Wyoming,76,14.0,580159.0,0.131
4161,7511,2009,Kidney disease,Wisconsin,994,15.1,5705748.0,0.1742
4162,7493,2009,Kidney disease,West Virginia,504,21.9,1838698.0,0.2741
4163,7475,2009,Kidney disease,Washington,509,7.5,6393251.0,0.0796
4164,7457,2009,Kidney disease,Virginia,1521,19.7,7799620.0,0.195
4165,7439,2009,Kidney disease,Vermont,49,6.8,630491.0,0.0777
4166,7421,2009,Kidney disease,Utah,212,10.7,2716768.0,0.078
4167,7403,2009,Kidney disease,United States,48935,15.1,306379920.0,0.1597
4168,7385,2009,Kidney disease,Texas,3694,17.9,25201258.0,0.1466
4169,7367,2009,Kidney disease,Tennessee,949,14.5,6396366.0,0.1484
4170,7349,2009,Kidney disease,South Dakota,102,10.1,770586.0,0.1324
4171,7331,2009,Kidney disease,South Carolina,893,18.8,4550280.0,0.1963
4172,7312,2009,Kidney disease,Rhode Island,190,13.7,1049849.0,0.18100000000000002
4173,7294,2009,Kidney disease,Pennsylvania,3054,18.4,12706269.0,0.2404
4174,7276,2009,Kidney disease,Oregon,387,8.9,3755593.0,0.10300000000000001
4175,7258,2009,Kidney disease,Oklahoma,637,16.2,3633766.0,0.1753
4176,7240,2009,Kidney disease,Ohio,1909,14.4,11649876.0,0.1639
4177,7222,2009,Kidney disease,North Dakota,118,13.3,647993.0,0.1821
4178,7204,2009,Kidney disease,North Carolina,1828,19.2,9317465.0,0.1962
4179,7186,2009,Kidney disease,New York,2426,11.1,19272638.0,0.1259
4180,7168,2009,Kidney disease,New Mexico,274,13.2,2043960.0,0.1341
4181,7150,2009,Kidney disease,New Jersey,1709,17.2,8660615.0,0.1973
4182,7132,2009,Kidney disease,New Hampshire,165,11.4,1241037.0,0.133
4183,7114,2009,Kidney disease,Nevada,446,19.0,2616016.0,0.1705
4184,7096,2009,Kidney disease,Nebraska,258,12.1,2395318.0,0.1077
4185,7078,2009,Kidney disease,Montana,129,11.3,989390.0,0.1304
4186,7060,2009,Kidney disease,Missouri,1223,18.3,5952084.0,0.2055
4187,7042,2009,Kidney disease,Mississippi,700,23.7,2912253.0,0.2404
4188,7024,2009,Kidney disease,Minnesota,807,13.7,5258203.0,0.1535
4189,7006,2009,Kidney disease,Michigan,1650,14.9,10003076.0,0.1649
4190,6988,2009,Kidney disease,Massachusetts,1269,16.1,6584570.0,0.1927
4191,6970,2009,Kidney disease,Maryland,803,13.9,5812162.0,0.1382
4192,6952,2009,Kidney disease,Maine,272,16.3,1328336.0,0.2048
4193,6934,2009,Kidney disease,Louisiana,1160,26.6,4178419.0,0.2776
4194,6916,2009,Kidney disease,Kentucky,945,21.1,4435682.0,0.213
4195,6898,2009,Kidney disease,Kansas,556,17.3,2828777.0,0.1966
4196,6880,2009,Kidney disease,Iowa,302,7.6,3051175.0,0.099
4197,6862,2009,Kidney disease,Indiana,1442,21.2,6403163.0,0.2252
4198,6844,2009,Kidney disease,Illinois,2695,20.2,12829871.0,0.2101
4199,6826,2009,Kidney disease,Idaho,186,12.4,1493619.0,0.1245
4200,6808,2009,Kidney disease,Hawaii,225,14.2,1312343.0,0.1714
4201,6755,2009,Kidney disease,Georgia,1866,23.2,9418998.0,0.1981
4202,6773,2009,Kidney disease,Florida,3050,12.2,18921507.0,0.1612
4203,6754,2009,Kidney disease,District of Columbia,57,10.4,618194.0,0.0922
4204,6736,2009,Kidney disease,Delaware,176,17.7,854192.0,0.20600000000000002
4205,6718,2009,Kidney disease,Connecticut,585,13.3,3506874.0,0.1668
4206,6700,2009,Kidney disease,Colorado,447,10.3,4848344.0,0.0922
4207,6682,2009,Kidney disease,California,3033,8.6,37116196.0,0.0817
4208,6664,2009,Kidney disease,Arkansas,680,21.1,2906771.0,0.2339
4209,6646,2009,Kidney disease,Arizona,546,8.3,6239763.0,0.0875
4210,6628,2009,Kidney disease,Alaska,47,12.7,694816.0,0.0676
4211,6610,2009,Kidney disease,Alabama,1180,23.4,4724257.0,0.2498
4212,6592,2009,Influenza and pneumonia,Wyoming,142,26.7,580159.0,0.2448
4213,6574,2009,Influenza and pneumonia,Wisconsin,979,14.6,5705748.0,0.1716
4214,6556,2009,Influenza and pneumonia,West Virginia,443,19.7,1838698.0,0.2409
4215,6538,2009,Influenza and pneumonia,Washington,728,10.6,6393251.0,0.1139
4216,6520,2009,Influenza and pneumonia,Virginia,1237,16.3,7799620.0,0.1586
4217,6502,2009,Influenza and pneumonia,Vermont,52,7.0,630491.0,0.0825
4218,6484,2009,Influenza and pneumonia,Utah,332,16.3,2716768.0,0.1222
4219,6466,2009,Influenza and pneumonia,United States,53692,16.5,306379920.0,0.1752
4220,6448,2009,Influenza and pneumonia,Texas,3387,16.5,25201258.0,0.1344
4221,6430,2009,Influenza and pneumonia,Tennessee,1390,21.6,6396366.0,0.2173
4222,6412,2009,Influenza and pneumonia,South Dakota,134,12.9,770586.0,0.1739
4223,6394,2009,Influenza and pneumonia,South Carolina,759,16.4,4550280.0,0.1668
4224,6376,2009,Influenza and pneumonia,Rhode Island,222,16.1,1049849.0,0.2115
4225,6358,2009,Influenza and pneumonia,Pennsylvania,2601,15.6,12706269.0,0.2047
4226,6340,2009,Influenza and pneumonia,Oregon,507,11.7,3755593.0,0.135
4227,6322,2009,Influenza and pneumonia,Oklahoma,879,22.6,3633766.0,0.2419
4228,6304,2009,Influenza and pneumonia,Ohio,2040,15.4,11649876.0,0.1751
4229,6286,2009,Influenza and pneumonia,North Dakota,138,15.7,647993.0,0.213
4230,6268,2009,Influenza and pneumonia,North Carolina,1752,18.7,9317465.0,0.188
4231,6250,2009,Influenza and pneumonia,New York,4527,20.5,19272638.0,0.2349
4232,6232,2009,Influenza and pneumonia,New Mexico,344,16.7,2043960.0,0.1683
4233,6214,2009,Influenza and pneumonia,New Jersey,1309,13.0,8660615.0,0.1511
4234,6196,2009,Influenza and pneumonia,New Hampshire,194,13.1,1241037.0,0.1563
4235,6178,2009,Influenza and pneumonia,Nevada,542,23.3,2616016.0,0.2072
4236,6160,2009,Influenza and pneumonia,Nebraska,266,12.3,2395318.0,0.111
4237,6142,2009,Influenza and pneumonia,Montana,176,14.8,989390.0,0.1779
4238,6124,2009,Influenza and pneumonia,Missouri,1330,19.7,5952084.0,0.2235
4239,6106,2009,Influenza and pneumonia,Mississippi,578,19.9,2912253.0,0.1985
4240,6088,2009,Influenza and pneumonia,Minnesota,618,10.3,5258203.0,0.1175
4241,6070,2009,Influenza and pneumonia,Michigan,1613,14.5,10003076.0,0.1613
4242,6052,2009,Influenza and pneumonia,Massachusetts,1348,17.0,6584570.0,0.2047
4243,6034,2009,Influenza and pneumonia,Maryland,976,16.9,5812162.0,0.1679
4244,6016,2009,Influenza and pneumonia,Maine,251,14.6,1328336.0,0.18899999999999997
4245,5998,2009,Influenza and pneumonia,Louisiana,891,20.7,4178419.0,0.2132
4246,5980,2009,Influenza and pneumonia,Kentucky,1018,22.9,4435682.0,0.2295
4247,5962,2009,Influenza and pneumonia,Kansas,594,18.0,2828777.0,0.21
4248,5944,2009,Influenza and pneumonia,Iowa,661,16.6,3051175.0,0.2166
4249,5926,2009,Influenza and pneumonia,Indiana,1191,17.4,6403163.0,0.18600000000000003
4250,5908,2009,Influenza and pneumonia,Illinois,2416,17.8,12829871.0,0.1883
4251,5890,2009,Influenza and pneumonia,Idaho,207,13.6,1493619.0,0.1386
4252,5872,2009,Influenza and pneumonia,Hawaii,291,17.8,1312343.0,0.2217
4253,5854,2009,Influenza and pneumonia,Georgia,1500,19.2,9418998.0,0.1593
4254,5836,2009,Influenza and pneumonia,Florida,2410,9.9,18921507.0,0.1274
4255,5818,2009,Influenza and pneumonia,District of Columbia,73,12.4,618194.0,0.1181
4256,5800,2009,Influenza and pneumonia,Delaware,132,13.5,854192.0,0.1545
4257,5782,2009,Influenza and pneumonia,Connecticut,696,15.4,3506874.0,0.1985
4258,5764,2009,Influenza and pneumonia,Colorado,658,14.8,4848344.0,0.1357
4259,5746,2009,Influenza and pneumonia,California,6394,18.1,37116196.0,0.1723
4260,5728,2009,Influenza and pneumonia,Arkansas,705,22.1,2906771.0,0.2425
4261,5710,2009,Influenza and pneumonia,Arizona,1058,16.2,6239763.0,0.1696
4262,5692,2009,Influenza and pneumonia,Alaska,51,12.5,694816.0,0.0734
4263,5674,2009,Influenza and pneumonia,Alabama,952,19.2,4724257.0,0.2015
4264,5656,2009,Heart disease,Wyoming,964,172.1,580159.0,1.6616
4265,5638,2009,Heart disease,Wisconsin,10834,163.1,5705748.0,1.8988
4266,5620,2009,Heart disease,West Virginia,5038,219.6,1838698.0,2.74
4267,5602,2009,Heart disease,Washington,10561,153.9,6393251.0,1.6519
4268,5584,2009,Heart disease,Virginia,13397,172.0,7799620.0,1.7176
4269,5566,2009,Heart disease,Vermont,1171,156.1,630491.0,1.8573
4270,5548,2009,Heart disease,Utah,2813,142.2,2716768.0,1.0354
4271,5532,2009,Heart disease,United States,599413,182.8,306379920.0,1.9564
4272,5514,2009,Heart disease,Texas,38077,184.1,25201258.0,1.5109
4273,5495,2009,Heart disease,Tennessee,14257,216.5,6396366.0,2.2289
4274,5477,2009,Heart disease,South Dakota,1778,173.3,770586.0,2.3073
4275,5459,2009,Heart disease,South Carolina,9068,189.5,4550280.0,1.9928
4276,5441,2009,Heart disease,Rhode Island,2411,173.8,1049849.0,2.2965
4277,5423,2009,Heart disease,Pennsylvania,32297,193.8,12706269.0,2.5418
4278,5405,2009,Heart disease,Oregon,6262,141.2,3755593.0,1.6674
4279,5387,2009,Heart disease,Oklahoma,9202,232.6,3633766.0,2.5324
4280,5369,2009,Heart disease,Ohio,25453,190.0,11649876.0,2.1848
4281,5351,2009,Heart disease,North Dakota,1431,165.8,647993.0,2.2084
4282,5333,2009,Heart disease,North Carolina,17203,179.7,9317465.0,1.8463
4283,5315,2009,Heart disease,New York,47283,213.2,19272638.0,2.4534
4284,5297,2009,Heart disease,New Mexico,3214,153.6,2043960.0,1.5724
4285,5279,2009,Heart disease,New Jersey,18086,178.6,8660615.0,2.0883
4286,5261,2009,Heart disease,New Hampshire,2268,153.4,1241037.0,1.8275
4287,5243,2009,Heart disease,Nevada,4687,194.7,2616016.0,1.7917
4288,5225,2009,Heart disease,Nebraska,3277,153.2,2395318.0,1.3681
4289,5207,2009,Heart disease,Montana,1832,154.3,989390.0,1.8516
4290,5189,2009,Heart disease,Missouri,13916,206.1,5952084.0,2.338
4291,5171,2009,Heart disease,Mississippi,7530,253.8,2912253.0,2.5856
4292,5153,2009,Heart disease,Minnesota,7238,122.1,5258203.0,1.3765
4293,5135,2009,Heart disease,Michigan,23099,205.5,10003076.0,2.3092
4294,5117,2009,Heart disease,Massachusetts,12322,156.1,6584570.0,1.8713
4295,5098,2009,Heart disease,Maryland,11210,190.8,5812162.0,1.9287
4296,5080,2009,Heart disease,Maine,2674,156.4,1328336.0,2.013
4297,5062,2009,Heart disease,Louisiana,10169,229.9,4178419.0,2.4337
4298,5044,2009,Heart disease,Kentucky,9728,214.3,4435682.0,2.1931
4299,5026,2009,Heart disease,Kansas,5294,163.0,2828777.0,1.8715
4300,5008,2009,Heart disease,Iowa,6938,176.1,3051175.0,2.2739
4301,4990,2009,Heart disease,Indiana,13509,196.7,6403163.0,2.1097
4302,4972,2009,Heart disease,Illinois,24931,184.0,12829871.0,1.9432
4303,4954,2009,Heart disease,Idaho,2398,155.7,1493619.0,1.6055
4304,4936,2009,Heart disease,Hawaii,2363,146.6,1312343.0,1.8006
4305,4918,2009,Heart disease,Georgia,16165,198.5,9418998.0,1.7162
4306,4900,2009,Heart disease,Florida,41274,163.8,18921507.0,2.1813
4307,4882,2009,Heart disease,District of Columbia,1288,224.1,618194.0,2.0835
4308,4864,2009,Heart disease,Delaware,1796,182.3,854192.0,2.1026
4309,4846,2009,Heart disease,Connecticut,7105,157.7,3506874.0,2.026
4310,4828,2009,Heart disease,Colorado,6093,136.5,4848344.0,1.2567
4311,4810,2009,Heart disease,California,59206,166.9,37116196.0,1.5952
4312,4792,2009,Heart disease,Arkansas,7295,226.1,2906771.0,2.5097
4313,4774,2009,Heart disease,Arizona,10273,155.7,6239763.0,1.6464
4314,4756,2009,Heart disease,Alaska,714,158.9,694816.0,1.0276
4315,4738,2009,Heart disease,Alabama,12021,238.0,4724257.0,2.5445
4316,4720,2009,Diabetes,Wyoming,105,18.1,580159.0,0.18100000000000002
4317,4702,2009,Diabetes,Wisconsin,1110,17.2,5705748.0,0.1945
4318,4684,2009,Diabetes,West Virginia,746,32.0,1838698.0,0.4057
4319,4666,2009,Diabetes,Washington,1554,22.8,6393251.0,0.2431
4320,4648,2009,Diabetes,Virginia,1560,19.5,7799620.0,0.2
4321,4630,2009,Diabetes,Vermont,143,19.2,630491.0,0.2268
4322,4612,2009,Diabetes,Utah,463,22.6,2716768.0,0.1704
4323,4594,2009,Diabetes,United States,68705,21.1,306379920.0,0.2242
4324,4576,2009,Diabetes,Texas,4873,22.8,25201258.0,0.1934
4325,4558,2009,Diabetes,Tennessee,1759,26.2,6396366.0,0.275
4326,4540,2009,Diabetes,South Dakota,202,21.1,770586.0,0.2621
4327,4522,2009,Diabetes,South Carolina,1128,23.1,4550280.0,0.2479
4328,4504,2009,Diabetes,Rhode Island,213,16.6,1049849.0,0.2029
4329,4486,2009,Diabetes,Pennsylvania,3254,20.3,12706269.0,0.2561
4330,4468,2009,Diabetes,Oregon,1073,24.8,3755593.0,0.2857
4331,4450,2009,Diabetes,Oklahoma,1146,28.7,3633766.0,0.3154
